timestamp,day_of_week,hour,direction,duration_seconds,duration_in_traffic_seconds,distance_meters
2026-04-21T21:20:57.745097-03:00,martes,21:20,ida,2616,2398,48820
2026-04-21T21:20:59.018206-03:00,martes,21:20,vuelta,2783,2560,48939
2026-04-21T21:31:06.974203-03:00,martes,21:31,ida,2616,2407,48820
2026-04-21T21:31:08.158731-03:00,martes,21:31,vuelta,2783,2577,48939
2026-04-21T21:41:11.162594-03:00,martes,21:41,ida,2616,2424,48820
2026-04-21T21:41:12.408233-03:00,martes,21:41,vuelta,2783,2566,48939
2026-04-21T21:50:17.637320-03:00,martes,21:50,ida,2616,2427,48820
2026-04-21T21:50:18.787982-03:00,martes,21:50,vuelta,2783,2547,48939
2026-04-21T22:00:59.171391-03:00,martes,22:00,ida,2616,2448,48820
2026-04-21T22:01:00.523352-03:00,martes,22:01,vuelta,2783,2565,48939
2026-04-21T22:10:17.288990-03:00,martes,22:10,ida,2616,2456,48820
2026-04-21T22:10:18.501473-03:00,martes,22:10,vuelta,2783,2581,48939
2026-04-21T22:20:57.746556-03:00,martes,22:20,ida,2616,2444,48820
2026-04-21T22:20:58.863318-03:00,martes,22:20,vuelta,2766,2533,48861
2026-04-21T22:30:42.244615-03:00,martes,22:30,ida,2616,2415,48820
2026-04-21T22:30:43.552546-03:00,martes,22:30,vuelta,2766,2545,48861
2026-04-21T22:40:34.595247-03:00,martes,22:40,ida,2616,2414,48820
2026-04-21T22:40:35.772761-03:00,martes,22:40,vuelta,2766,2732,48861
2026-04-21T22:50:14.736729-03:00,martes,22:50,ida,2616,2422,48820
2026-04-21T22:50:16.101072-03:00,martes,22:50,vuelta,2766,2719,48861
2026-04-21T23:00:23.631315-03:00,martes,23:00,ida,2616,2437,48820
2026-04-21T23:00:24.823171-03:00,martes,23:00,vuelta,2766,2737,48861
2026-04-21T23:11:08.696963-03:00,martes,23:11,ida,2616,2444,48820
2026-04-21T23:11:09.903634-03:00,martes,23:11,vuelta,2766,2727,48861
2026-04-21T23:20:40.477647-03:00,martes,23:20,ida,2616,2454,48820
2026-04-21T23:20:41.734392-03:00,martes,23:20,vuelta,2766,2614,48861
2026-04-21T23:30:43.974091-03:00,martes,23:30,ida,2616,2407,48820
2026-04-21T23:30:45.166629-03:00,martes,23:30,vuelta,2766,2567,48861
2026-04-21T23:40:20.149725-03:00,martes,23:40,ida,2616,2391,48820
2026-04-21T23:40:21.422740-03:00,martes,23:40,vuelta,2766,2570,48861
2026-04-21T23:51:04.957980-03:00,martes,23:51,ida,2616,2421,48820
2026-04-21T23:51:06.217868-03:00,martes,23:51,vuelta,2766,2466,48861
2026-04-22T00:00:54.385468-03:00,miércoles,00:00,ida,2616,2413,48820
2026-04-22T00:00:55.615433-03:00,miércoles,00:00,vuelta,2766,2504,48861
2026-04-22T00:10:20.262294-03:00,miércoles,00:10,ida,2616,2419,48820
2026-04-22T00:10:21.560675-03:00,miércoles,00:10,vuelta,2766,2493,48861
2026-04-22T00:20:56.952799-03:00,miércoles,00:20,ida,2616,2407,48820
2026-04-22T00:20:58.150079-03:00,miércoles,00:20,vuelta,2766,2472,48861
2026-04-22T00:30:38.130385-03:00,miércoles,00:30,ida,2616,2399,48820
2026-04-22T00:30:39.250217-03:00,miércoles,00:30,vuelta,2766,2472,48861
2026-04-22T00:40:58.904519-03:00,miércoles,00:40,ida,2616,2403,48820
2026-04-22T00:41:00.196004-03:00,miércoles,00:41,vuelta,2766,2476,48861
2026-04-22T00:50:24.438135-03:00,miércoles,00:50,ida,2616,2405,48820
2026-04-22T00:50:25.558630-03:00,miércoles,00:50,vuelta,2766,2476,48861
2026-04-22T01:00:59.945600-03:00,miércoles,01:00,ida,2616,2431,48820
2026-04-22T01:01:01.113730-03:00,miércoles,01:01,vuelta,2766,2482,48861
2026-04-22T01:10:23.725099-03:00,miércoles,01:10,ida,2616,2445,48820
2026-04-22T01:10:24.924853-03:00,miércoles,01:10,vuelta,2766,2520,48861
2026-04-22T01:20:44.393169-03:00,miércoles,01:20,ida,2616,2441,48820
2026-04-22T01:20:45.578246-03:00,miércoles,01:20,vuelta,2766,2522,48861
2026-04-22T01:30:54.142190-03:00,miércoles,01:30,ida,2616,2458,48820
2026-04-22T01:30:55.377546-03:00,miércoles,01:30,vuelta,2766,2522,48861
2026-04-22T01:40:46.632147-03:00,miércoles,01:40,ida,2616,2467,48820
2026-04-22T01:40:47.758227-03:00,miércoles,01:40,vuelta,2766,2521,48861
2026-04-22T01:50:24.164317-03:00,miércoles,01:50,ida,2616,2485,48820
2026-04-22T01:50:25.369159-03:00,miércoles,01:50,vuelta,2766,2528,48861
2026-04-22T02:00:27.367115-03:00,miércoles,02:00,ida,2616,2475,48820
2026-04-22T02:00:28.569239-03:00,miércoles,02:00,vuelta,2766,2554,48861
2026-04-22T02:10:28.152965-03:00,miércoles,02:10,ida,2616,2470,48820
2026-04-22T02:10:29.293378-03:00,miércoles,02:10,vuelta,2766,2550,48861
2026-04-22T02:20:40.489787-03:00,miércoles,02:20,ida,2616,2501,48820
2026-04-22T02:20:41.770779-03:00,miércoles,02:20,vuelta,2766,2543,48861
2026-04-22T02:31:00.323798-03:00,miércoles,02:31,ida,2616,2512,48820
2026-04-22T02:31:01.506410-03:00,miércoles,02:31,vuelta,2766,2565,48861
2026-04-22T02:40:49.903110-03:00,miércoles,02:40,ida,2616,2525,48820
2026-04-22T02:40:51.274741-03:00,miércoles,02:40,vuelta,2766,2554,48861
2026-04-22T02:50:17.302215-03:00,miércoles,02:50,ida,2616,2542,48820
2026-04-22T02:50:18.531753-03:00,miércoles,02:50,vuelta,2766,2557,48861
2026-04-22T03:00:45.936935-03:00,miércoles,03:00,ida,2616,2542,48820
2026-04-22T03:00:47.187961-03:00,miércoles,03:00,vuelta,2766,2560,48861
2026-04-22T03:10:42.759961-03:00,miércoles,03:10,ida,2616,2531,48820
2026-04-22T03:10:44.139859-03:00,miércoles,03:10,vuelta,2766,2557,48861
2026-04-22T03:20:30.175599-03:00,miércoles,03:20,ida,2616,2515,48820
2026-04-22T03:20:31.427337-03:00,miércoles,03:20,vuelta,2766,2553,48861
2026-04-22T03:30:55.390314-03:00,miércoles,03:30,ida,2616,2546,48820
2026-04-22T03:30:56.601963-03:00,miércoles,03:30,vuelta,2766,2598,48861
2026-04-22T03:41:05.920872-03:00,miércoles,03:41,ida,2616,2544,48820
2026-04-22T03:41:07.268803-03:00,miércoles,03:41,vuelta,2766,2602,48861
2026-04-22T03:50:23.851290-03:00,miércoles,03:50,ida,2616,2541,48820
2026-04-22T03:50:25.110718-03:00,miércoles,03:50,vuelta,2766,2607,48861
2026-04-22T04:01:02.184916-03:00,miércoles,04:01,ida,2616,2504,48820
2026-04-22T04:01:03.570980-03:00,miércoles,04:01,vuelta,2766,2590,48861
2026-04-22T04:10:59.191774-03:00,miércoles,04:10,ida,2616,2521,48820
2026-04-22T04:11:00.401972-03:00,miércoles,04:11,vuelta,2766,2604,48861
2026-04-22T04:20:18.974013-03:00,miércoles,04:20,ida,2616,2514,48820
2026-04-22T04:20:20.164036-03:00,miércoles,04:20,vuelta,2766,2612,48861
2026-04-22T04:30:49.942593-03:00,miércoles,04:30,ida,2616,2517,48820
2026-04-22T04:30:51.305649-03:00,miércoles,04:30,vuelta,2766,2581,48861
2026-04-22T04:41:07.336651-03:00,miércoles,04:41,ida,2616,2552,48820
2026-04-22T04:41:08.575652-03:00,miércoles,04:41,vuelta,2766,2583,48861
2026-04-22T04:50:54.222149-03:00,miércoles,04:50,ida,2616,2539,48820
2026-04-22T04:50:55.429870-03:00,miércoles,04:50,vuelta,2766,2587,48861
2026-04-22T05:00:22.308998-03:00,miércoles,05:00,ida,2616,2565,48820
2026-04-22T05:00:23.413654-03:00,miércoles,05:00,vuelta,2766,2566,48861
2026-04-22T05:10:44.680241-03:00,miércoles,05:10,ida,2616,2569,48820
2026-04-22T05:10:45.867700-03:00,miércoles,05:10,vuelta,2766,2551,48861
2026-04-22T05:20:48.518433-03:00,miércoles,05:20,ida,2616,2584,48820
2026-04-22T05:20:49.621579-03:00,miércoles,05:20,vuelta,2766,2532,48861
2026-04-22T05:30:43.725828-03:00,miércoles,05:30,ida,2616,2605,48820
2026-04-22T05:30:44.979764-03:00,miércoles,05:30,vuelta,2766,2537,48861
2026-04-22T05:41:07.708841-03:00,miércoles,05:41,ida,2616,2674,48820
2026-04-22T05:41:08.855023-03:00,miércoles,05:41,vuelta,2766,2560,48861
2026-04-22T05:50:39.624113-03:00,miércoles,05:50,ida,2616,2830,48820
2026-04-22T05:50:40.832832-03:00,miércoles,05:50,vuelta,2766,2585,48861
2026-04-22T06:00:45.765802-03:00,miércoles,06:00,ida,2616,3313,48820
2026-04-22T06:00:46.993257-03:00,miércoles,06:00,vuelta,2766,2615,48861
2026-04-22T06:10:19.178240-03:00,miércoles,06:10,ida,2649,4183,49001
2026-04-22T06:10:20.372794-03:00,miércoles,06:10,vuelta,2766,2654,48861
2026-04-22T06:20:22.629277-03:00,miércoles,06:20,ida,4047,4696,51043
2026-04-22T06:20:23.830090-03:00,miércoles,06:20,vuelta,2766,2666,48861
2026-04-22T06:31:04.151645-03:00,miércoles,06:31,ida,4047,5215,51043
2026-04-22T06:31:05.417862-03:00,miércoles,06:31,vuelta,2766,2720,48861
2026-04-22T06:40:38.737121-03:00,miércoles,06:40,ida,3655,6027,49219
2026-04-22T06:40:39.986910-03:00,miércoles,06:40,vuelta,2791,2762,48853
2026-04-22T06:50:25.585282-03:00,miércoles,06:50,ida,3181,6035,49684
2026-04-22T06:50:26.818306-03:00,miércoles,06:50,vuelta,2766,2770,48861
2026-04-22T07:00:36.328153-03:00,miércoles,07:00,ida,3181,6946,49684
2026-04-22T07:00:37.558465-03:00,miércoles,07:00,vuelta,2766,2809,48861
2026-04-22T07:10:58.237009-03:00,miércoles,07:10,ida,2616,7171,48820
2026-04-22T07:10:59.434031-03:00,miércoles,07:10,vuelta,2784,2840,48900
2026-04-22T07:20:41.033536-03:00,miércoles,07:20,ida,3158,6969,49679
2026-04-22T07:20:42.310293-03:00,miércoles,07:20,vuelta,2766,2894,48861
2026-04-22T07:30:28.675805-03:00,miércoles,07:30,ida,3102,7148,49513
2026-04-22T07:30:29.798718-03:00,miércoles,07:30,vuelta,2766,2894,48861
2026-04-22T07:41:02.817525-03:00,miércoles,07:41,ida,3064,6984,49437
2026-04-22T07:41:04.188993-03:00,miércoles,07:41,vuelta,2766,2924,48861
2026-04-22T07:50:31.656325-03:00,miércoles,07:50,ida,3087,7083,49442
2026-04-22T07:50:32.928948-03:00,miércoles,07:50,vuelta,2784,2987,48900
2026-04-22T08:00:29.531918-03:00,miércoles,08:00,ida,3087,6793,49442
2026-04-22T08:00:30.735687-03:00,miércoles,08:00,vuelta,2766,3107,48861
2026-04-22T08:10:57.928346-03:00,miércoles,08:10,ida,3144,6555,49615
2026-04-22T08:10:59.199793-03:00,miércoles,08:10,vuelta,2766,3035,48861
2026-04-22T08:20:49.867874-03:00,miércoles,08:20,ida,3062,6329,50351
2026-04-22T08:20:51.064992-03:00,miércoles,08:20,vuelta,2766,3082,48861
2026-04-22T08:31:04.908485-03:00,miércoles,08:31,ida,3064,6150,49437
2026-04-22T08:31:06.092989-03:00,miércoles,08:31,vuelta,2766,3228,48861
2026-04-22T08:40:26.212734-03:00,miércoles,08:40,ida,3344,5931,49672
2026-04-22T08:40:27.470059-03:00,miércoles,08:40,vuelta,2791,3427,48853
2026-04-22T08:50:52.459983-03:00,miércoles,08:50,ida,3087,5966,49442
2026-04-22T08:50:53.659159-03:00,miércoles,08:50,vuelta,2791,3196,48853
2026-04-22T09:00:50.285606-03:00,miércoles,09:00,ida,2649,5560,49001
2026-04-22T09:00:51.499525-03:00,miércoles,09:00,vuelta,2791,3067,48853
2026-04-22T09:10:36.225570-03:00,miércoles,09:10,ida,3097,5165,49618
2026-04-22T09:10:37.554611-03:00,miércoles,09:10,vuelta,2786,3084,48859
2026-04-22T09:21:03.484794-03:00,miércoles,09:21,ida,2649,5078,49001
2026-04-22T09:21:04.679311-03:00,miércoles,09:21,vuelta,2766,3002,48861
2026-04-22T09:30:55.576842-03:00,miércoles,09:30,ida,2754,4587,49014
2026-04-22T09:30:56.819061-03:00,miércoles,09:30,vuelta,2766,3003,48861
2026-04-22T09:40:26.031384-03:00,miércoles,09:40,ida,2754,4256,49014
2026-04-22T09:40:27.234452-03:00,miércoles,09:40,vuelta,2766,3028,48861
2026-04-22T09:50:29.668528-03:00,miércoles,09:50,ida,2649,4207,49001
2026-04-22T09:50:30.774742-03:00,miércoles,09:50,vuelta,2783,2960,48939
2026-04-22T10:00:32.301826-03:00,miércoles,10:00,ida,2649,4025,49001
2026-04-22T10:00:33.487309-03:00,miércoles,10:00,vuelta,2783,3066,48939
2026-04-22T10:10:32.115101-03:00,miércoles,10:10,ida,2634,3735,49004
2026-04-22T10:10:33.240974-03:00,miércoles,10:10,vuelta,2783,2995,48939
2026-04-22T10:20:20.357450-03:00,miércoles,10:20,ida,2697,3694,49009
2026-04-22T10:20:21.703153-03:00,miércoles,10:20,vuelta,2766,2967,48861
2026-04-22T10:30:49.837523-03:00,miércoles,10:30,ida,2754,3466,49014
2026-04-22T10:30:51.065550-03:00,miércoles,10:30,vuelta,2783,2975,48939
2026-04-22T10:40:56.937047-03:00,miércoles,10:40,ida,2649,3550,49001
2026-04-22T10:40:58.050394-03:00,miércoles,10:40,vuelta,2783,3068,48939
2026-04-22T10:50:28.920678-03:00,miércoles,10:50,ida,2616,3478,48820
2026-04-22T10:50:30.198889-03:00,miércoles,10:50,vuelta,2783,2891,48939
2026-04-22T11:00:47.945708-03:00,miércoles,11:00,ida,2649,3371,49001
2026-04-22T11:00:49.144672-03:00,miércoles,11:00,vuelta,2766,2861,48861
2026-04-22T11:10:24.356946-03:00,miércoles,11:10,ida,2649,3314,49001
2026-04-22T11:10:25.692623-03:00,miércoles,11:10,vuelta,2783,2863,48939
2026-04-22T11:21:05.958342-03:00,miércoles,11:21,ida,2634,3124,49004
2026-04-22T11:21:07.184004-03:00,miércoles,11:21,vuelta,2783,2894,48939
2026-04-22T11:30:27.633715-03:00,miércoles,11:30,ida,2649,3099,49001
2026-04-22T11:30:28.842207-03:00,miércoles,11:30,vuelta,2783,2907,48939
2026-04-22T11:40:31.357476-03:00,miércoles,11:40,ida,2649,3150,49001
2026-04-22T11:40:32.556968-03:00,miércoles,11:40,vuelta,2783,2894,48939
2026-04-22T11:50:18.033669-03:00,miércoles,11:50,ida,2634,3193,49004
2026-04-22T11:50:19.218378-03:00,miércoles,11:50,vuelta,2783,2921,48939
2026-04-22T12:00:40.353950-03:00,miércoles,12:00,ida,2634,3188,49004
2026-04-22T12:00:41.485719-03:00,miércoles,12:00,vuelta,2783,2914,48939
2026-04-22T12:10:50.575275-03:00,miércoles,12:10,ida,2616,3241,48820
2026-04-22T12:10:51.778993-03:00,miércoles,12:10,vuelta,2783,2937,48939
2026-04-22T12:20:47.842654-03:00,miércoles,12:20,ida,2616,3182,48820
2026-04-22T12:20:49.077355-03:00,miércoles,12:20,vuelta,2783,2982,48939
2026-04-22T12:30:32.908704-03:00,miércoles,12:30,ida,2616,3234,48820
2026-04-22T12:30:34.052182-03:00,miércoles,12:30,vuelta,2783,3007,48939
2026-04-22T12:41:10.390858-03:00,miércoles,12:41,ida,2616,3178,48820
2026-04-22T12:41:11.586774-03:00,miércoles,12:41,vuelta,2783,3093,48939
2026-04-22T12:50:48.318483-03:00,miércoles,12:50,ida,2616,3203,48820
2026-04-22T12:50:49.527617-03:00,miércoles,12:50,vuelta,2783,3201,48939
2026-04-22T13:01:03.481582-03:00,miércoles,13:01,ida,2616,3116,48820
2026-04-22T13:01:04.735322-03:00,miércoles,13:01,vuelta,2783,3231,48939
2026-04-22T13:10:35.170667-03:00,miércoles,13:10,ida,2616,3106,48820
2026-04-22T13:10:36.450698-03:00,miércoles,13:10,vuelta,2783,3094,48939
2026-04-22T13:20:48.448117-03:00,miércoles,13:20,ida,2616,2985,48820
2026-04-22T13:20:49.575904-03:00,miércoles,13:20,vuelta,2785,3202,48898
2026-04-22T13:30:44.594076-03:00,miércoles,13:30,ida,2616,3093,48820
2026-04-22T13:30:45.854632-03:00,miércoles,13:30,vuelta,2766,3214,48861
2026-04-22T13:40:30.347021-03:00,miércoles,13:40,ida,2616,2857,48820
2026-04-22T13:40:31.554818-03:00,miércoles,13:40,vuelta,2766,3247,48861
2026-04-22T13:50:48.982714-03:00,miércoles,13:50,ida,2616,2849,48820
2026-04-22T13:50:50.230949-03:00,miércoles,13:50,vuelta,2783,3254,48939
2026-04-22T14:00:35.328230-03:00,miércoles,14:00,ida,2616,2824,48820
2026-04-22T14:00:36.515121-03:00,miércoles,14:00,vuelta,2783,3159,48939
2026-04-22T14:10:38.988225-03:00,miércoles,14:10,ida,2616,2656,48820
2026-04-22T14:10:40.226667-03:00,miércoles,14:10,vuelta,2820,3110,48955
2026-04-22T14:20:57.901558-03:00,miércoles,14:20,ida,2616,2625,48820
2026-04-22T14:20:59.107475-03:00,miércoles,14:20,vuelta,2820,3186,48955
2026-04-22T14:30:43.245606-03:00,miércoles,14:30,ida,2616,2637,48820
2026-04-22T14:30:44.435726-03:00,miércoles,14:30,vuelta,2821,3372,48916
2026-04-22T14:40:35.601758-03:00,miércoles,14:40,ida,2616,2613,48820
2026-04-22T14:40:36.796726-03:00,miércoles,14:40,vuelta,2821,3408,48916
2026-04-22T14:50:19.310481-03:00,miércoles,14:50,ida,2616,2623,48820
2026-04-22T14:50:20.562575-03:00,miércoles,14:50,vuelta,2821,3505,48916
2026-04-22T15:01:06.267903-03:00,miércoles,15:01,ida,2616,2656,48820
2026-04-22T15:01:07.530403-03:00,miércoles,15:01,vuelta,2784,3676,48900
2026-04-22T15:10:30.229980-03:00,miércoles,15:10,ida,2616,2652,48820
2026-04-22T15:10:31.437229-03:00,miércoles,15:10,vuelta,2820,3397,48870
2026-04-22T15:20:53.510673-03:00,miércoles,15:20,ida,2616,2651,48820
2026-04-22T15:20:54.780528-03:00,miércoles,15:20,vuelta,2820,3636,48870
2026-04-22T15:30:56.981907-03:00,miércoles,15:30,ida,2616,2638,48820
2026-04-22T15:30:58.186892-03:00,miércoles,15:30,vuelta,3134,4025,48889
2026-04-22T15:41:11.833957-03:00,miércoles,15:41,ida,2616,2666,48820
2026-04-22T15:41:13.002547-03:00,miércoles,15:41,vuelta,2786,4603,48859
2026-04-22T15:50:57.647210-03:00,miércoles,15:50,ida,2616,2681,48820
2026-04-22T15:50:58.849517-03:00,miércoles,15:50,vuelta,3135,4752,48936
2026-04-22T16:01:04.287503-03:00,miércoles,16:01,ida,2616,2669,48820
2026-04-22T16:01:05.516235-03:00,miércoles,16:01,vuelta,3305,4411,48970
2026-04-22T16:11:11.070686-03:00,miércoles,16:11,ida,2616,2680,48820
2026-04-22T16:11:12.342125-03:00,miércoles,16:11,vuelta,3267,4667,48954
2026-04-22T16:20:16.181719-03:00,miércoles,16:20,ida,2616,2740,48820
2026-04-22T16:20:17.333189-03:00,miércoles,16:20,vuelta,3135,4969,48936
2026-04-22T16:31:14.562393-03:00,miércoles,16:31,ida,2616,2749,48820
2026-04-22T16:31:15.830128-03:00,miércoles,16:31,vuelta,3135,5095,48936
2026-04-22T16:40:44.453946-03:00,miércoles,16:40,ida,2616,2762,48820
2026-04-22T16:40:45.704968-03:00,miércoles,16:40,vuelta,3305,4995,48970
2026-04-22T16:50:48.019101-03:00,miércoles,16:50,ida,2616,2857,48820
2026-04-22T16:50:49.254032-03:00,miércoles,16:50,vuelta,3222,5062,48955
2026-04-22T17:00:33.094635-03:00,miércoles,17:00,ida,2616,2986,48820
2026-04-22T17:00:34.365803-03:00,miércoles,17:00,vuelta,3135,5173,48936
2026-04-22T17:10:34.285814-03:00,miércoles,17:10,ida,2616,3003,48820
2026-04-22T17:10:35.508567-03:00,miércoles,17:10,vuelta,3135,5390,48936
2026-04-22T17:20:21.185911-03:00,miércoles,17:20,ida,2616,3062,48820
2026-04-22T17:20:22.451563-03:00,miércoles,17:20,vuelta,2821,5581,48916
2026-04-22T17:30:57.849210-03:00,miércoles,17:30,ida,2616,3123,48820
2026-04-22T17:30:59.056932-03:00,miércoles,17:30,vuelta,3268,5670,49860
2026-04-22T17:40:52.089561-03:00,miércoles,17:40,ida,2616,3088,48820
2026-04-22T17:40:53.351027-03:00,miércoles,17:40,vuelta,3267,5616,49813
2026-04-22T17:50:43.699815-03:00,miércoles,17:50,ida,2616,3012,48820
2026-04-22T17:50:44.896910-03:00,miércoles,17:50,vuelta,3268,5990,49860
2026-04-22T18:00:37.372959-03:00,miércoles,18:00,ida,2634,2910,49004
2026-04-22T18:00:38.617628-03:00,miércoles,18:00,vuelta,2821,5796,48916
2026-04-22T18:10:21.592020-03:00,miércoles,18:10,ida,2616,2750,48820
2026-04-22T18:10:22.809578-03:00,miércoles,18:10,vuelta,2821,5525,48916
2026-04-22T18:20:33.611758-03:00,miércoles,18:20,ida,2616,2687,48820
2026-04-22T18:20:34.807577-03:00,miércoles,18:20,vuelta,2821,5322,48916
2026-04-22T18:30:59.747853-03:00,miércoles,18:30,ida,2616,2641,48820
2026-04-22T18:31:00.985004-03:00,miércoles,18:31,vuelta,2784,5283,48900
2026-04-22T18:40:41.567606-03:00,miércoles,18:40,ida,2616,2606,48820
2026-04-22T18:40:42.778191-03:00,miércoles,18:40,vuelta,2821,5012,48916
2026-04-22T18:50:33.536115-03:00,miércoles,18:50,ida,2616,2615,48820
2026-04-22T18:50:34.773785-03:00,miércoles,18:50,vuelta,3097,4900,48920
2026-04-22T19:00:35.620046-03:00,miércoles,19:00,ida,2616,2550,48820
2026-04-22T19:00:36.818933-03:00,miércoles,19:00,vuelta,3135,4817,48936
2026-04-22T19:10:36.742248-03:00,miércoles,19:10,ida,2616,2516,48820
2026-04-22T19:10:37.951147-03:00,miércoles,19:10,vuelta,2785,4510,48898
2026-04-22T19:20:40.782048-03:00,miércoles,19:20,ida,2616,2508,48820
2026-04-22T19:20:41.909565-03:00,miércoles,19:20,vuelta,2820,4173,48955
2026-04-22T19:30:24.472691-03:00,miércoles,19:30,ida,2616,2506,48820
2026-04-22T19:30:25.841907-03:00,miércoles,19:30,vuelta,2783,4331,48939
2026-04-22T19:40:57.898804-03:00,miércoles,19:40,ida,2616,2478,48820
2026-04-22T19:40:59.147381-03:00,miércoles,19:40,vuelta,3230,4200,49844
2026-04-22T19:50:50.419231-03:00,miércoles,19:50,ida,2616,2472,48820
2026-04-22T19:50:51.712831-03:00,miércoles,19:50,vuelta,3583,4148,50214
2026-04-22T20:01:01.189679-03:00,miércoles,20:01,ida,2616,2474,48820
2026-04-22T20:01:02.348702-03:00,miércoles,20:01,vuelta,3230,3822,49844
2026-04-22T20:10:23.813762-03:00,miércoles,20:10,ida,2616,2451,48820
2026-04-22T20:10:24.998753-03:00,miércoles,20:10,vuelta,3230,3399,49844
2026-04-22T20:20:19.142148-03:00,miércoles,20:20,ida,2616,2442,48820
2026-04-22T20:20:20.249334-03:00,miércoles,20:20,vuelta,3135,3370,48936
2026-04-22T20:30:53.550981-03:00,miércoles,20:30,ida,2616,2444,48820
2026-04-22T20:30:54.748884-03:00,miércoles,20:30,vuelta,2803,3289,48877
2026-04-22T20:40:34.820952-03:00,miércoles,20:40,ida,2616,2442,48820
2026-04-22T20:40:36.039399-03:00,miércoles,20:40,vuelta,2766,3181,48861
2026-04-22T20:50:29.406660-03:00,miércoles,20:50,ida,2616,2428,48820
2026-04-22T20:50:30.687241-03:00,miércoles,20:50,vuelta,2766,2926,48861
2026-04-22T21:01:05.038126-03:00,miércoles,21:01,ida,2616,2425,48820
2026-04-22T21:01:06.226012-03:00,miércoles,21:01,vuelta,2766,2872,48861
2026-04-22T21:10:35.267741-03:00,miércoles,21:10,ida,2616,2438,48820
2026-04-22T21:10:36.375081-03:00,miércoles,21:10,vuelta,2783,2623,48939
2026-04-22T21:20:59.199453-03:00,miércoles,21:20,ida,2616,2432,48820
2026-04-22T21:21:00.400173-03:00,miércoles,21:21,vuelta,2783,2657,48939
2026-04-22T21:30:56.828361-03:00,miércoles,21:30,ida,2616,2429,48820
2026-04-22T21:30:58.014821-03:00,miércoles,21:30,vuelta,2783,2597,48939
2026-04-22T21:40:47.112927-03:00,miércoles,21:40,ida,2616,2425,48820
2026-04-22T21:40:48.235385-03:00,miércoles,21:40,vuelta,2766,2557,48861
2026-04-22T21:51:15.685060-03:00,miércoles,21:51,ida,2616,2439,48820
2026-04-22T21:51:16.977944-03:00,miércoles,21:51,vuelta,2766,2545,48861
2026-04-22T22:00:31.975351-03:00,miércoles,22:00,ida,2616,2445,48820
2026-04-22T22:00:33.140662-03:00,miércoles,22:00,vuelta,2766,2575,48861
2026-04-22T22:10:22.419567-03:00,miércoles,22:10,ida,2616,2432,48820
2026-04-22T22:10:23.638466-03:00,miércoles,22:10,vuelta,2766,2776,48861
2026-04-22T22:21:12.851095-03:00,miércoles,22:21,ida,2616,2404,48820
2026-04-22T22:21:14.069554-03:00,miércoles,22:21,vuelta,2766,3132,48861
2026-04-22T22:30:33.855527-03:00,miércoles,22:30,ida,2616,2413,48820
2026-04-22T22:30:35.098929-03:00,miércoles,22:30,vuelta,2766,3040,48861
2026-04-22T22:40:55.080232-03:00,miércoles,22:40,ida,2616,2403,48820
2026-04-22T22:40:56.313434-03:00,miércoles,22:40,vuelta,2766,3214,48861
2026-04-22T22:50:43.506772-03:00,miércoles,22:50,ida,2616,2406,48820
2026-04-22T22:50:44.649669-03:00,miércoles,22:50,vuelta,2766,3203,48861
2026-04-22T23:00:45.046955-03:00,miércoles,23:00,ida,2616,2416,48820
2026-04-22T23:00:46.270936-03:00,miércoles,23:00,vuelta,2766,3059,48861
2026-04-22T23:11:02.422462-03:00,miércoles,23:11,ida,2616,2490,48820
2026-04-22T23:11:03.691637-03:00,miércoles,23:11,vuelta,2766,3051,48861
2026-04-22T23:20:42.158384-03:00,miércoles,23:20,ida,2616,2464,48820
2026-04-22T23:20:43.329710-03:00,miércoles,23:20,vuelta,2766,2966,48861
2026-04-22T23:30:46.394555-03:00,miércoles,23:30,ida,2616,2425,48820
2026-04-22T23:30:47.520174-03:00,miércoles,23:30,vuelta,2766,2795,48861
2026-04-22T23:40:55.611815-03:00,miércoles,23:40,ida,2616,2426,48820
2026-04-22T23:40:56.846953-03:00,miércoles,23:40,vuelta,2766,2743,48861
2026-04-22T23:50:40.271586-03:00,miércoles,23:50,ida,2616,2478,48820
2026-04-22T23:50:41.491257-03:00,miércoles,23:50,vuelta,2766,2591,48861
2026-04-23T00:01:09.878566-03:00,jueves,00:01,ida,2616,2490,48820
2026-04-23T00:01:11.166665-03:00,jueves,00:01,vuelta,2766,2588,48861
2026-04-23T00:11:00.093689-03:00,jueves,00:11,ida,2616,2450,48820
2026-04-23T00:11:01.354703-03:00,jueves,00:11,vuelta,2766,2601,48861
2026-04-23T00:21:04.387807-03:00,jueves,00:21,ida,2616,2432,48820
2026-04-23T00:21:05.557392-03:00,jueves,00:21,vuelta,2766,2535,48861
2026-04-23T00:30:32.834484-03:00,jueves,00:30,ida,2616,2433,48820
2026-04-23T00:30:34.055710-03:00,jueves,00:30,vuelta,2766,2527,48861
2026-04-23T00:40:46.394174-03:00,jueves,00:40,ida,2616,2447,48820
2026-04-23T00:40:47.609103-03:00,jueves,00:40,vuelta,2766,2526,48861
2026-04-23T00:51:10.027450-03:00,jueves,00:51,ida,2616,2462,48820
2026-04-23T00:51:11.251764-03:00,jueves,00:51,vuelta,2783,2510,48939
2026-04-23T01:00:26.425398-03:00,jueves,01:00,ida,2616,2442,48820
2026-04-23T01:00:27.906901-03:00,jueves,01:00,vuelta,2785,2528,48898
